2023-12-10 17:38:35, INFO: Current git head hash code: %s
2023-12-10 17:38:35, INFO: Using device: cuda:0
2023-12-10 17:38:35, INFO: Policy: SARL w/ global state
2023-12-10 17:38:40, INFO: human number: 5
2023-12-10 17:38:40, INFO: Not randomize human's radius and preferred speed
2023-12-10 17:38:40, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2023-12-10 17:38:40, INFO: Square width: 10.0, circle width: 4.0
2023-12-10 17:38:40, INFO: Current learning rate: 0.010000
2023-12-10 17:43:42, INFO: TRAIN has success rate: 0.89, collision rate: 0.09, nav time: 12.18, total reward: 0.2416
2023-12-10 17:48:48, INFO: Finish imitation learning. Weights saved.
2023-12-10 17:48:48, INFO: Experience set size: 100000/100000
2023-12-10 17:48:48, INFO: Agent is invisible and has holonomic kinematic constraint
2023-12-10 17:48:48, INFO: Current learning rate: 0.001000
2023-12-10 18:08:50, INFO: VAL   in episode 0 has success rate: 0.93, collision rate: 0.07, nav time: 10.75, total reward: 0.2458
2023-12-10 18:08:50, INFO: Frequency of being in danger: 0.14 and average min separate distance in danger: 0.08
2023-12-10 18:09:00, INFO: TRAIN in episode 0 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1541
2023-12-10 18:09:27, INFO: TRAIN in episode 1 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2023-12-10 18:09:54, INFO: TRAIN in episode 2 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1219
2023-12-10 18:10:21, INFO: TRAIN in episode 3 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2023-12-10 18:10:47, INFO: TRAIN in episode 4 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2023-12-10 18:11:13, INFO: TRAIN in episode 5 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2023-12-10 18:11:27, INFO: TRAIN in episode 6 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1525
2023-12-10 18:11:49, INFO: TRAIN in episode 7 has success rate: 1.00, collision rate: 0.00, nav time: 22.75, total reward: 0.0934
2023-12-10 18:12:04, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2620
2023-12-10 18:12:27, INFO: TRAIN in episode 9 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.0983
2023-12-10 18:12:49, INFO: TRAIN in episode 10 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: -0.0420
2023-12-10 18:13:05, INFO: TRAIN in episode 11 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1355
2023-12-10 18:13:28, INFO: TRAIN in episode 12 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2023-12-10 18:13:42, INFO: TRAIN in episode 13 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1386
2023-12-10 18:14:03, INFO: TRAIN in episode 14 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1217
2023-12-10 18:14:17, INFO: TRAIN in episode 15 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1482
2023-12-10 18:14:32, INFO: TRAIN in episode 16 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1439
2023-12-10 18:14:56, INFO: TRAIN in episode 17 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2023-12-10 18:15:17, INFO: TRAIN in episode 18 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.1953
2023-12-10 18:15:31, INFO: TRAIN in episode 19 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1368
2023-12-10 18:15:52, INFO: TRAIN in episode 20 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1058
2023-12-10 18:16:05, INFO: TRAIN in episode 21 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2540
2023-12-10 18:16:28, INFO: TRAIN in episode 22 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2023-12-10 18:16:52, INFO: TRAIN in episode 23 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2023-12-10 18:17:14, INFO: TRAIN in episode 24 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1458
2023-12-10 18:17:31, INFO: TRAIN in episode 25 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1346
2023-12-10 18:17:55, INFO: TRAIN in episode 26 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2023-12-10 18:18:20, INFO: TRAIN in episode 27 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1153
2023-12-10 18:18:46, INFO: TRAIN in episode 28 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2023-12-10 18:19:12, INFO: TRAIN in episode 29 has success rate: 1.00, collision rate: 0.00, nav time: 23.75, total reward: 0.0733
2023-12-10 18:19:27, INFO: TRAIN in episode 30 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1444
2023-12-10 18:19:42, INFO: TRAIN in episode 31 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1134
2023-12-10 18:20:04, INFO: TRAIN in episode 32 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2023-12-10 18:20:31, INFO: TRAIN in episode 33 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2023-12-10 18:20:56, INFO: TRAIN in episode 34 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 18:21:20, INFO: TRAIN in episode 35 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2023-12-10 18:21:46, INFO: TRAIN in episode 36 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1953
2023-12-10 18:22:14, INFO: TRAIN in episode 37 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.0644
2023-12-10 18:22:43, INFO: TRAIN in episode 38 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2023-12-10 18:23:05, INFO: TRAIN in episode 39 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.0470
2023-12-10 18:23:30, INFO: TRAIN in episode 40 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2023-12-10 18:23:52, INFO: TRAIN in episode 41 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1418
2023-12-10 18:24:11, INFO: TRAIN in episode 42 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1501
2023-12-10 18:24:38, INFO: TRAIN in episode 43 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1123
2023-12-10 18:25:04, INFO: TRAIN in episode 44 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1038
2023-12-10 18:25:29, INFO: TRAIN in episode 45 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1541
2023-12-10 18:25:55, INFO: TRAIN in episode 46 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.0840
2023-12-10 18:26:13, INFO: TRAIN in episode 47 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1292
2023-12-10 18:26:38, INFO: TRAIN in episode 48 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.0875
2023-12-10 18:27:02, INFO: TRAIN in episode 49 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1953
2023-12-10 18:27:25, INFO: TRAIN in episode 50 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1835
2023-12-10 18:27:48, INFO: TRAIN in episode 51 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1368
2023-12-10 18:28:13, INFO: TRAIN in episode 52 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2023-12-10 18:28:37, INFO: TRAIN in episode 53 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2023-12-10 18:28:57, INFO: TRAIN in episode 54 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2023-12-10 18:29:21, INFO: TRAIN in episode 55 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1542
2023-12-10 18:29:45, INFO: TRAIN in episode 56 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.1011
2023-12-10 18:30:11, INFO: TRAIN in episode 57 has success rate: 1.00, collision rate: 0.00, nav time: 22.75, total reward: 0.0934
2023-12-10 18:30:33, INFO: TRAIN in episode 58 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1541
2023-12-10 18:30:56, INFO: TRAIN in episode 59 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2023-12-10 18:31:19, INFO: TRAIN in episode 60 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1705
2023-12-10 18:31:37, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1255
2023-12-10 18:31:59, INFO: TRAIN in episode 62 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.1613
2023-12-10 18:32:22, INFO: TRAIN in episode 63 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2023-12-10 18:32:37, INFO: TRAIN in episode 64 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1409
2023-12-10 18:33:00, INFO: TRAIN in episode 65 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2023-12-10 18:33:24, INFO: TRAIN in episode 66 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.0503
2023-12-10 18:33:46, INFO: TRAIN in episode 67 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2023-12-10 18:34:09, INFO: TRAIN in episode 68 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1145
2023-12-10 18:34:24, INFO: TRAIN in episode 69 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1272
2023-12-10 18:34:43, INFO: TRAIN in episode 70 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1011
2023-12-10 18:35:10, INFO: TRAIN in episode 71 has success rate: 1.00, collision rate: 0.00, nav time: 22.25, total reward: 0.0985
2023-12-10 18:35:35, INFO: TRAIN in episode 72 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.0964
2023-12-10 18:36:01, INFO: TRAIN in episode 73 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2023-12-10 18:36:30, INFO: TRAIN in episode 74 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2023-12-10 18:36:58, INFO: TRAIN in episode 75 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.0982
2023-12-10 18:37:23, INFO: TRAIN in episode 76 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2023-12-10 18:37:39, INFO: TRAIN in episode 77 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1423
2023-12-10 18:38:02, INFO: TRAIN in episode 78 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1501
2023-12-10 18:38:29, INFO: TRAIN in episode 79 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2023-12-10 18:38:50, INFO: TRAIN in episode 80 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1549
2023-12-10 18:39:10, INFO: TRAIN in episode 81 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1373
2023-12-10 18:39:40, INFO: TRAIN in episode 82 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2023-12-10 18:40:04, INFO: TRAIN in episode 83 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2023-12-10 18:40:30, INFO: TRAIN in episode 84 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2023-12-10 18:40:55, INFO: TRAIN in episode 85 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2023-12-10 18:41:19, INFO: TRAIN in episode 86 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2023-12-10 18:41:43, INFO: TRAIN in episode 87 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.0738
2023-12-10 18:42:05, INFO: TRAIN in episode 88 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1141
2023-12-10 18:42:29, INFO: TRAIN in episode 89 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1462
2023-12-10 18:42:52, INFO: TRAIN in episode 90 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2023-12-10 18:43:17, INFO: TRAIN in episode 91 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2023-12-10 18:43:45, INFO: TRAIN in episode 92 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1216
2023-12-10 18:44:08, INFO: TRAIN in episode 93 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1328
2023-12-10 18:44:35, INFO: TRAIN in episode 94 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.1785
2023-12-10 18:45:03, INFO: TRAIN in episode 95 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 18:45:31, INFO: TRAIN in episode 96 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 18:45:48, INFO: TRAIN in episode 97 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2482
2023-12-10 18:46:13, INFO: TRAIN in episode 98 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2023-12-10 18:46:41, INFO: TRAIN in episode 99 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1541
2023-12-10 18:47:07, INFO: TRAIN in episode 100 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2023-12-10 18:47:33, INFO: TRAIN in episode 101 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2023-12-10 18:48:01, INFO: TRAIN in episode 102 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.0947
2023-12-10 18:48:28, INFO: TRAIN in episode 103 has success rate: 1.00, collision rate: 0.00, nav time: 22.25, total reward: 0.0985
2023-12-10 18:48:55, INFO: TRAIN in episode 104 has success rate: 1.00, collision rate: 0.00, nav time: 23.75, total reward: 0.0841
2023-12-10 18:49:23, INFO: TRAIN in episode 105 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 18:49:50, INFO: TRAIN in episode 106 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2023-12-10 18:50:16, INFO: TRAIN in episode 107 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.0625
2023-12-10 18:50:41, INFO: TRAIN in episode 108 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.0549
2023-12-10 18:51:06, INFO: TRAIN in episode 109 has success rate: 1.00, collision rate: 0.00, nav time: 15.50, total reward: 0.1622
